284	0
18	1
285	2
286	3
287	4
37	5
288	6
207	7
289	8
124	800
23	9
125	801
126	802
127	803
128	804
129	805
130	806
131	807
132	808
133	809
134	810
135	811
136	812
137	813
138	814
139	815
140	816
141	817
142	818
143	819
144	820
145	821
146	822
147	823
148	824
149	825
150	826
151	827
152	828
153	829
161	830
163	831
165	832
166	833
167	834
168	835
169	836
170	837
171	838
172	839
173	840
174	841
175	842
766	600
176	843
203	602
177	844
178	845
179	846
670	604
180	847
738	605
181	848
745	606
652	607
182	849
608	608
531	609
183	850
184	851
185	852
186	853
772	611
187	854
188	855
735	613
732	614
189	856
700	615
190	857
191	858
60	616
192	859
665	617
736	618
71	619
193	860
194	861
699	620
195	862
196	863
501	621
197	864
753	623
198	865
199	866
758	624
200	867
757	625
201	868
202	869
752	629
123	870
749	630
750	631
650	632
751	633
621	634
562	635
98	636
13	637
469	638
609	639
259	640
384	642
258	400
425	401
525	643
455	402
731	644
427	403
561	645
428	404
430	405
432	406
664	648
433	407
761	649
250	408
434	409
773	651
409	410
410	411
411	412
436	413
746	656
437	414
456	415
412	416
413	417
756	659
438	418
439	419
774	661
404	420
440	421
441	422
763	664
442	423
775	665
392	424
443	425
444	426
776	668
445	427
446	428
447	429
452	430
418	431
420	432
755	674
217	433
740	676
421	434
453	435
667	678
46	436
320	679
49	437
422	438
383	439
737	680
768	682
423	440
424	441
50	684
407	442
539	200
324	685
454	443
403	201
3	444
210	686
510	202
533	203
313	445
767	688
426	446
541	204
119	205
408	447
429	448
47	206
431	449
542	207
543	208
52	209
769	690
435	450
742	694
63	210
603	452
261	695
724	453
209	211
721	454
380	212
112	455
536	213
760	698
604	456
29	214
252	457
537	215
704	458
401	216
741	459
538	217
402	218
103	219
620	460
222	220
605	462
654	463
319	221
51	222
614	464
27	465
540	223
6	224
655	466
234	467
511	225
116	226
611	468
458	469
526	228
92	229
668	471
253	472
379	230
661	473
551	231
65	232
698	474
669	475
516	233
733	476
518	234
57	477
552	235
734	478
544	236
725	479
519	237
93	238
107	239
647	480
242	481
241	482
553	240
660	483
89	241
522	242
262	485
523	243
382	244
743	486
613	487
101	245
658	488
500	246
216	489
91	247
503	248
550	249
448	490
532	491
703	492
512	250
514	251
644	494
87	252
726	495
99	253
247	254
260	496
28	497
515	255
5	498
517	256
8	257
230	499
100	258
520	259
467	260
521	261
457	262
88	263
40	264
108	265
524	266
554	267
555	268
90	269
466	270
86	271
513	272
502	273
619	275
545	276
547	277
623	278
645	279
663	280
618	281
662	282
617	283
245	284
696	285
606	286
233	287
115	289
342	290
343	291
344	292
345	293
346	294
347	295
348	296
350	297
352	298
114	299
693	706
694	707
695	708
676	709
677	710
678	711
449	712
679	713
680	714
681	715
682	716
683	717
684	718
685	719
686	720
687	721
688	722
689	723
690	724
691	725
692	726
770	728
759	730
254	732
723	733
82	734
83	735
237	737
496	738
666	739
701	740
643	741
727	500
9	744
764	502
212	745
117	746
675	504
213	747
705	505
74	748
748	506
214	749
498	508
499	509
649	510
232	511
509	512
238	513
702	514
657	515
504	757
497	516
239	517
314	519
59	520
460	762
263	521
387	763
38	764
744	522
264	523
739	524
640	766
96	525
36	767
747	526
641	768
607	527
642	769
43	528
97	529
626	770
627	771
95	530
628	772
468	531
81	773
257	532
629	774
722	533
630	775
631	776
771	535
632	777
633	778
615	537
634	779
616	538
64	539
635	780
636	781
317	540
637	782
224	541
638	783
365	300
220	542
639	784
367	301
225	543
312	544
369	302
372	303
215	545
19	787
374	304
226	546
53	547
375	305
35	548
376	306
56	549
377	307
378	308
227	309
154	791
61	550
155	792
10	551
156	793
321	552
325	310
157	794
17	553
326	311
158	795
78	554
327	312
159	796
328	313
11	555
160	797
329	314
221	556
162	798
330	315
246	557
164	799
331	316
322	558
62	559
332	317
333	318
334	319
118	560
236	561
41	562
335	320
228	321
223	563
66	564
7	322
336	323
248	565
337	324
389	566
25	325
79	567
80	568
