284	2	4	2
18	2	5	2
285	2	5	2
286	2	6	2
287	2	5	2
37	3	9	2
288	2	12	2
207	2	5	2
289	2	8	2
23	3	12	2
273	2	13	2
275	2	5	2
244	3	6	2
120	3	12	2
278	2	17	2
206	2	4	2
280	2	4	2
281	2	4	2
282	2	6	2
283	2	5	2
2	8	54	3
291	2	46	2
293	2	5	2
295	2	11	2
14	2	7	2
104	3	141	2
297	2	5	2
298	2	6	2
235	1	2	1
30	3	8	2
300	2	6	2
301	2	4	2
302	2	4	2
122	3	6	2
303	2	7	2
304	2	7	2
31	3	17	2
305	2	4	2
306	2	9	2
307	2	5	2
308	2	6	2
309	2	7	2
310	2	19	2
311	2	4	2
102	2	5	2
265	2	29	2
266	2	9	2
267	2	4	2
268	2	4	2
269	2	4	2
270	2	4	2
271	2	7	2
272	2	8	2
204	2	4	2
274	2	16	2
276	2	97	2
277	2	9	2
205	2	4	2
279	2	14	2
218	2	4	2
208	2	4	2
42	2	6	2
290	2	4	2
15	4	13	2
121	3	160	2
292	2	22	2
294	2	4	2
20	5	10	2
296	2	4	2
219	2	4	2
105	3	18	2
299	2	6	2
69	1	2	1
68	2	16	2
465	1	2	1
24	2	5	2
73	1	2	1
400	1	2	1
386	1	2	1
67	2	12	2
385	1	2	1
464	1	2	1
211	1	2	1
72	1	2	1
109	2	134	2
646	3	12	2
729	2	10	2
648	2	16	2
110	2	13	2
323	3	220	3
111	2	22	2
730	2	10	2
77	3	28	2
754	2	209	2
728	2	35	2
577	1	2	1
579	1	2	1
580	1	2	1
581	1	2	1
582	1	2	1
586	1	3	1
588	1	2	1
589	1	2	1
590	1	2	1
591	1	2	1
1	20	616	8
592	1	2	1
593	1	2	1
594	1	2	1
256	1	2	1
388	1	2	1
595	1	2	1
596	1	2	1
597	1	2	1
598	1	2	1
599	1	4	1
600	1	2	1
601	1	2	1
602	1	2	1
560	2	313	2
32	2	4	2
563	1	2	1
564	1	2	1
565	1	2	1
566	1	2	1
559	2	4	2
26	3	6	2
567	1	2	1
393	1	31	1
568	1	2	1
569	1	2	1
570	1	2	1
571	1	38	1
255	2	4	2
572	1	2	1
