553	2	4	2
6	7	137	2
723	1	4	1
249	3	6	2
409	2	5	2
410	2	5	2
121	2	6	2
554	2	4	2
411	2	4	2
357	2	40	2
598	2	4	2
643	2	4	2
224	3	65	2
470	2	19	2
721	1	3	1
356	2	4	2
407	2	9	2
408	2	6	2
722	1	76	1
51	2	4	2
53	2	4	2
55	2	4	2
57	2	148	2
59	2	4	2
61	2	4	2
63	2	4	2
64	2	4	2
65	2	4	2
66	2	4	2
71	2	4	2
73	2	4	2
75	2	4	2
77	2	84	2
79	2	4	2
81	2	4	2
83	2	4	2
84	2	4	2
85	2	4	2
86	2	4	2
95	2	4	2
13	3	17	2
98	2	4	2
100	2	4	2
20	2	4	2
22	2	4	2
24	2	31	2
25	2	4	2
26	2	4	2
27	2	4	2
32	2	19	2
33	2	4	2
35	2	4	2
37	2	67	2
39	2	4	2
41	2	4	2
43	2	4	2
44	2	4	2
45	2	4	2
46	2	4	2
47	2	4	2
48	2	4	2
49	2	4	2
50	2	4	2
52	2	4	2
54	2	4	2
56	2	4	2
58	2	4	2
60	2	4	2
62	2	4	2
67	2	4	2
68	2	4	2
69	2	4	2
70	2	4	2
72	2	4	2
74	2	4	2
76	2	4	2
78	2	4	2
80	2	4	2
82	2	4	2
91	2	4	2
92	2	4	2
93	2	4	2
94	2	4	2
96	2	4	2
97	2	4	2
99	2	4	2
101	2	4	2
21	2	4	2
23	2	4	2
28	2	4	2
29	2	4	2
30	2	4	2
31	2	4	2
16	3	40	3
34	2	4	2
36	2	4	2
38	2	8	2
40	2	4	2
42	2	4	2
87	2	4	2
88	2	4	2
89	2	4	2
90	2	4	2
758	1	4	1
2	24	187	4
1303	1	2	1
761	1	3	1
923	1	2	1
1360	1	201	1
665	1	3	1
989	1	8	1
183	3	186	3
1133	1	11	1
897	2	56	2
760	1	3	1
1304	1	201	1
756	1	4	1
418	2	7	2
511	1	2	1
924	1	9	1
764	1	2	1
373	3	6	2
350	1	2	1
590	1	5	1
1469	1	201	1
117	3	12	2
1129	1	7	1
536	1	9	1
1277	1	4	1
368	1	2	1
1132	1	3	1
187	2	11	2
1053	1	6	1
847	2	30	2
376	2	14	2
848	2	52	2
1036	2	209	2
1037	2	8	2
105	3	19	2
1052	1	20	1
298	2	10	2
434	2	4	2
280	2	4	2
507	1	2	1
396	2	5	2
297	2	21	2
359	2	4	2
342	2	4	2
241	3	16	2
508	1	2	1
281	2	4	2
412	2	4	2
12	4	266	3
132	3	6	2
233	2	27	2
487	2	203	2
112	3	267	3
194	2	4	2
360	2	4	2
225	2	4	2
19	4	221	3
306	2	9	2
232	2	6	2
506	1	2	1
358	2	24	2
1105	1	178	1
1062	1	2	1
1393	1	2	1
18	13	43	4
393	3	159	2
1104	1	7	1
1216	1	79	1
688	1	6	1
102	3	39	2
282	2	5	2
9	7	48	3
135	2	21	2
10	5	210	2
320	2	9	2
338	2	90	2
299	2	23	2
250	2	4	2
8	5	32	3
130	3	108	3
142	2	4	2
269	3	6	2
188	2	6	2
195	2	7	2
5	6	146	5
127	4	267	4
268	5	742	4
143	2	5	2
351	1	2	1
128	4	350	4
295	3	8	2
140	3	25	2
123	2	8	2
147	2	14	2
3	26	3897	21
305	4	48	2
124	2	4	2
348	1	2	1
349	1	3	1
343	2	172	2
211	3	7	2
115	5	10	2
693	2	38	2
1130	1	5	1
1131	1	2	1
766	2	4	2
300	2	4	2
799	1	2	1
800	1	2	1
694	2	73	2
372	3	6	2
226	2	8	2
435	2	190	2
227	2	7	2
627	2	21	2
628	2	77	2
1134	1	64	1
1109	2	216	2
420	3	21	2
814	3	8	2
1135	1	2	1
413	2	24	2
933	2	146	2
698	2	208	2
1	30	498	10
110	3	193	2
193	3	46	3
260	4	14	2
1284	1	161	1
4	7	316	3
830	2	4	2
1063	1	2	1
352	4	23	2
11	5	27	3
219	3	263	2
679	2	4	2
825	2	4	2
1020	1	39	1
1021	1	2	1
341	5	32	4
1022	1	2	1
1355	1	16	1
370	1	2	1
581	1	2	1
1389	1	2	1
918	1	2	1
151	2	39	2
153	2	5	2
155	2	4	2
156	2	5	2
196	2	4	2
158	2	5	2
160	2	6	2
214	2	12	2
164	2	11	2
167	2	5	2
197	2	5	2
168	2	6	2
169	2	7	2
170	2	7	2
171	2	6	2
118	3	15	2
172	2	5	2
173	2	8	2
174	2	4	2
148	2	5	2
149	2	7	2
150	2	186	2
152	2	12	2
154	2	5	2
17	2	6	2
141	3	7	2
157	2	5	2
159	2	4	2
161	2	6	2
175	2	4	2
108	2	13	2
176	2	6	2
177	2	6	2
178	2	5	2
137	2	8	2
179	2	4	2
180	2	5	2
136	2	52	2
198	2	5	2
162	2	6	2
163	2	6	2
165	2	30	2
248	1	3	1
116	3	9	2
166	2	10	2
551	3	6	2
1361	1	3	1
461	1	2	1
907	1	16	1
1244	1	2	1
667	1	3	1
1069	1	2	1
1470	1	200	1
1190	1	2	1
449	1	193	1
1276	1	8	1
1065	1	2	1
1028	1	88	1
1029	1	5	1
1030	1	2	1
1031	1	2	1
1032	1	112	1
1033	1	2	1
1026	1	2	1
843	1	2	1
1027	1	2	1
1122	2	126	2
1351	1	9	1
245	2	203	2
909	1	2	1
711	2	7	2
217	6	185	2
910	1	2	1
911	1	21	1
912	1	2	1
635	2	180	2
913	1	180	1
815	3	203	2
324	2	7	2
724	1	174	1
478	2	4	2
122	2	4	2
636	2	5	2
492	2	4	2
383	2	4	2
604	2	104	2
482	2	4	2
310	2	6	2
309	2	5	2
304	5	51	3
477	2	4	2
479	2	4	2
480	2	4	2
415	2	6	2
469	3	28	2
481	2	4	2
1093	1	5	1
975	2	5	2
1094	1	2	1
436	2	9	2
793	2	4	2
1095	1	8	1
792	2	196	2
1390	1	201	1
1364	1	201	1
582	1	3	1
583	1	3	1
366	1	2	1
584	1	16	1
983	1	5	1
840	1	2	1
1239	1	2	1
235	1	2	1
1286	1	31	1
880	1	4	1
