383	0
144	1
277	2
411	3
265	4
444	5
358	8
213	9
318	500
284	501
319	502
195	503
320	504
321	505
322	506
323	507
324	508
325	509
194	510
215	512
216	513
362	514
217	515
218	516
381	520
382	521
311	400
185	401
363	523
361	524
432	403
415	404
436	526
416	405
417	406
271	408
283	409
365	530
281	410
146	411
316	413
251	534
282	414
413	415
427	536
428	537
392	418
391	419
390	420
65	300
187	542
67	301
335	543
290	422
69	302
336	544
291	423
70	303
249	545
292	424
71	304
252	546
293	425
72	305
254	547
294	426
9	306
255	548
295	427
73	307
256	549
296	428
74	308
297	429
75	309
241	550
242	551
286	430
17	310
243	552
287	431
2	311
244	553
288	432
20	312
246	554
289	433
21	313
247	555
22	314
250	556
253	557
396	316
367	558
433	437
368	559
379	318
407	439
441	561
398	320
199	200
304	321
443	442
190	201
389	322
202	202
203	203
414	324
438	445
196	204
206	205
439	326
437	568
208	206
209	207
211	208
326	329
212	209
198	210
200	211
429	332
373	453
201	212
374	454
214	213
385	576
375	455
204	214
384	335
376	456
205	215
377	457
397	337
207	216
378	458
272	217
210	218
331	460
332	461
285	462
424	220
403	341
317	463
425	221
126	100
128	101
409	222
130	102
420	344
351	466
132	103
366	224
134	104
380	225
136	105
421	347
386	468
138	106
431	469
348	349
139	107
426	228
140	108
402	229
141	109
310	350
350	351
342	352
81	110
343	353
83	111
226	232
85	112
412	354
227	233
344	355
86	113
228	234
245	476
370	477
345	356
87	114
229	235
346	357
88	115
230	236
248	478
188	479
334	358
89	116
231	237
347	359
91	117
232	238
93	118
408	239
94	119
355	10
312	11
192	12
234	13
341	14
173	16
143	17
176	18
177	19
240	480
349	360
338	240
102	120
357	241
423	483
103	121
337	242
3	363
104	122
435	365
105	123
30	244
106	124
32	245
107	125
34	246
108	126
8	247
418	368
109	127
35	248
110	128
36	249
111	129
180	20
182	21
148	22
150	23
152	24
154	25
155	26
157	27
158	28
159	29
393	490
353	371
41	250
404	492
267	372
112	130
43	251
405	493
339	373
113	131
45	252
406	494
114	132
47	253
279	374
221	375
115	133
49	254
369	496
222	376
434	497
116	134
51	255
360	377
117	135
53	256
387	499
118	136
54	257
119	137
55	258
422	379
120	138
56	259
121	139
162	30
164	31
166	32
168	33
169	34
170	35
171	36
172	37
174	38
175	39
57	260
394	381
122	140
58	261
123	141
59	262
124	142
60	263
125	143
61	264
127	144
62	265
129	145
63	266
266	387
131	146
64	267
302	388
268	389
133	147
66	268
135	148
68	269
137	149
178	40
179	41
181	42
183	43
149	44
151	45
153	46
147	47
156	48
1	49
298	390
10	270
307	391
77	150
11	271
308	392
78	151
12	272
309	393
79	152
13	273
299	394
80	153
6	274
300	395
82	154
14	275
301	396
84	155
15	276
306	397
16	277
280	398
233	157
18	278
303	399
258	158
19	279
278	159
160	50
161	51
163	52
165	53
167	54
224	56
76	57
388	58
23	280
274	160
24	281
235	161
25	282
223	162
26	283
257	163
7	284
275	164
27	285
184	165
28	286
276	166
29	287
236	167
31	288
269	168
33	289
145	169
410	60
399	61
315	63
329	64
273	65
191	66
327	67
4	68
313	69
37	290
38	291
261	171
39	292
359	172
40	293
42	294
440	173
44	295
442	174
46	296
419	176
48	297
50	298
52	299
186	70
328	71
305	72
314	73
333	74
430	76
352	78
270	79
225	180
219	181
260	182
189	183
193	184
239	185
262	186
263	187
220	188
264	189
371	80
5	81
372	82
356	83
340	84
395	86
401	87
400	88
237	190
259	191
238	192
354	194
330	196
364	197
197	199
90	90
92	91
142	92
95	93
96	94
97	95
98	96
99	97
100	98
101	99
